,Title,Price,Rating,Description,linkofproduct
354,AmazonBasics 139cm (55 inches) Fire TV Edition 4K Ultra HD Smart LED TV AB55U20PS (Black),"₹ 39,999.00",,"Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 hertz | 178° wide viewing angle
Connectivity: 3 HDMI 2.0 ports to connect set top box, Blu Ray players, gaming console | 1 USB 3.0 and 1 USB 2.0 ports to connect hard drives and other USB devices | IR Port to control connected devices like Soundbars, Receivers and Set top boxes
Sound output: Inbuilt 20 Watts Powerful Speakers | Dolby Atmos
Smart TV Features: Fire TV OS | Built in Alexa and Alexa voice controls | DTH Set-Top Box Integration to switch between DTH TV Channels and OTT apps from home screen | Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Apple TV | 5000+ apps from Fire OS Store | Display Mirroring | 1.95GHz Quad core processor | 1.5GB RAM/DDR
Display: A+ Grade LED panel | Dolby vision | HDR 10 + HLG | Amlogic 9th Generation Imaging Engine | Ultra bright screen | Advance picture processing | Anti-aliasing | Dynamic contrast | Dynamic backlight
Warranty Information: 1 Year Comprehensive Warranty; additional 1 year Warranty on panel
Installation/Wall mounting/demo will be arranged by Amazon Home Services. For warranty and device related issues, go to Your Orders on Amazon.in or Amazon shopping app > Locate your TV order > Select ‘Get Product Support’ and schedule a service. For any other information, please contact Amazon customer support",https://www.amazon.in/AmazonBasics-139cm-inch-Ultra-Smart/dp/B087JYRGDG/ref=sr_1_43?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-43
186,AmazonBasics 139cm (55 inches) Fire TV Edition 4K Ultra HD Smart LED TV AB55U20PS (Black),"₹ 39,999.00",,"Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 hertz | 178° wide viewing angle
Connectivity: 3 HDMI 2.0 ports to connect set top box, Blu Ray players, gaming console | 1 USB 3.0 and 1 USB 2.0 ports to connect hard drives and other USB devices | IR Port to control connected devices like Soundbars, Receivers and Set top boxes
Sound output: Inbuilt 20 Watts Powerful Speakers | Dolby Atmos
Smart TV Features: Fire TV OS | Built in Alexa and Alexa voice controls | DTH Set-Top Box Integration to switch between DTH TV Channels and OTT apps from home screen | Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Apple TV | 5000+ apps from Fire OS Store | Display Mirroring | 1.95GHz Quad core processor | 1.5GB RAM/DDR
Display: A+ Grade LED panel | Dolby vision | HDR 10 + HLG | Amlogic 9th Generation Imaging Engine | Ultra bright screen | Advance picture processing | Anti-aliasing | Dynamic contrast | Dynamic backlight
Warranty Information: 1 Year Comprehensive Warranty; additional 1 year Warranty on panel
Installation/Wall mounting/demo will be arranged by Amazon Home Services. For warranty and device related issues, go to Your Orders on Amazon.in or Amazon shopping app > Locate your TV order > Select ‘Get Product Support’ and schedule a service. For any other information, please contact Amazon customer support",https://www.amazon.in/AmazonBasics-139cm-inch-Ultra-Smart/dp/B087JYRGDG/ref=sr_1_43?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-43
234,AmazonBasics 139cm (55 inches) Fire TV Edition 4K Ultra HD Smart LED TV AB55U20PS (Black),"₹ 39,999.00",,"Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 hertz | 178° wide viewing angle
Connectivity: 3 HDMI 2.0 ports to connect set top box, Blu Ray players, gaming console | 1 USB 3.0 and 1 USB 2.0 ports to connect hard drives and other USB devices | IR Port to control connected devices like Soundbars, Receivers and Set top boxes
Sound output: Inbuilt 20 Watts Powerful Speakers | Dolby Atmos
Smart TV Features: Fire TV OS | Built in Alexa and Alexa voice controls | DTH Set-Top Box Integration to switch between DTH TV Channels and OTT apps from home screen | Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Apple TV | 5000+ apps from Fire OS Store | Display Mirroring | 1.95GHz Quad core processor | 1.5GB RAM/DDR
Display: A+ Grade LED panel | Dolby vision | HDR 10 + HLG | Amlogic 9th Generation Imaging Engine | Ultra bright screen | Advance picture processing | Anti-aliasing | Dynamic contrast | Dynamic backlight
Warranty Information: 1 Year Comprehensive Warranty; additional 1 year Warranty on panel
Installation/Wall mounting/demo will be arranged by Amazon Home Services. For warranty and device related issues, go to Your Orders on Amazon.in or Amazon shopping app > Locate your TV order > Select ‘Get Product Support’ and schedule a service. For any other information, please contact Amazon customer support",https://www.amazon.in/AmazonBasics-139cm-inch-Ultra-Smart/dp/B087JYRGDG/ref=sr_1_43?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-43
16,Redmi X55 139 cm (55 inches) 4K Ultra HD Android Smart LED TV (Black),"₹ 39,999.00",,"Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60Hz | 178 Degree Viewing angle
Connectivity: 3 HDML ports to connect latest gaming consoles, set top box, Blu-ray Players | 2 USB ports to connect hard drives and other USB devices | ALLM | eARC - Dolby Atmos Passthrough eARC HDMI port | Bluetooth 5.0 | Optical
Sound: 30 Watts Output | Dolby Audio | DTS Virtual: X | Dolby Atmos pass through eARC | DTS-HD
Smart TV Features : Android TV 10 | PatchWall - Kids Mode with Parental Lock | Smart Curation | Universal search | Language Universe | India's Top 10 | Okay Google | Chromecast| Suporting Apps : Netflix, Prime Video, Disney+ Hotstar
Display: 4K LED Panel | Dolby Vision | HDR10+ | HLG | Reality Flow | Vivid Picture Engine
Warranty Information: 1 year comprehensive warranty on product and 1 year additional on Panel provided by the brand from the date of purchase
Installation/Wall mounting/demo will be arranged by Amazon Home Services or Xiaomi service partner. For more information, please call Mi support on 1800-103-6286 | Wall Mount is not included in the box and will be charged extra at the time of installation
Easy Returns: This product is eligible for replacement within 10 days of delivery in case of any product defects, damage or features not matching the description provided",https://www.amazon.in/Redmi-inches-Ultra-Android-Smart/dp/B08Y1JM3FB/ref=sr_1_17?dchild=1&fst=as%3Aoff&qid=1619632909&rnid=1389396031&s=electronics&sr=1-17
258,AmazonBasics 139cm (55 inches) Fire TV Edition 4K Ultra HD Smart LED TV AB55U20PS (Black),"₹ 39,999.00",,"Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 hertz | 178° wide viewing angle
Connectivity: 3 HDMI 2.0 ports to connect set top box, Blu Ray players, gaming console | 1 USB 3.0 and 1 USB 2.0 ports to connect hard drives and other USB devices | IR Port to control connected devices like Soundbars, Receivers and Set top boxes
Sound output: Inbuilt 20 Watts Powerful Speakers | Dolby Atmos
Smart TV Features: Fire TV OS | Built in Alexa and Alexa voice controls | DTH Set-Top Box Integration to switch between DTH TV Channels and OTT apps from home screen | Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Apple TV | 5000+ apps from Fire OS Store | Display Mirroring | 1.95GHz Quad core processor | 1.5GB RAM/DDR
Display: A+ Grade LED panel | Dolby vision | HDR 10 + HLG | Amlogic 9th Generation Imaging Engine | Ultra bright screen | Advance picture processing | Anti-aliasing | Dynamic contrast | Dynamic backlight
Warranty Information: 1 Year Comprehensive Warranty; additional 1 year Warranty on panel
Installation/Wall mounting/demo will be arranged by Amazon Home Services. For warranty and device related issues, go to Your Orders on Amazon.in or Amazon shopping app > Locate your TV order > Select ‘Get Product Support’ and schedule a service. For any other information, please contact Amazon customer support",https://www.amazon.in/AmazonBasics-139cm-inch-Ultra-Smart/dp/B087JYRGDG/ref=sr_1_43?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-43
22,Vu 139 cm (55 inches) 4K Ultra HD Smart Android LED TV 55UT (Black) (2020 Model) | With 5-Hotkeys,"₹ 39,999.00",,"Resolution: 4K Ultra HD (3840x2160) | Refresh Rate: 60 hertz
Connectivity: 3 HDMI ports to connect set top box, Blue Ray players, gaming console | 2 USB ports to connect hard drives and other USB devices
Sound : 30 Watts output | Dolby Audio | DTS Virtual-X Surround Sound, TruBass HDX, TruSurround X, Dialog Clarity
Smart TV Features : Official Android Pie 9.0 | Google play store | ActiVoice Remote Control | Google Eco-system (Movie, TV, Music, Games) | Google Games | Chromecast Built-In | Bluetooth 5.0
Display : Ultra-edge 4K Display with 40 % Enhanced Brightness | Dolby Vision, HDDR10, HLG | VOD upscaling | Cricket Mode | PC and Game Mode
Additional Features : Robotic Assembly | Bezel less design | Uniform Picture | Long Durability | Licensed Apps-YouTube, Netflix, Prime Video, Hotstar, Google Play Hotkeys on Remote Control | ARC and optical port to connect external sound system
Warranty Information: 1 year warranty provided by Vu from date of purchase",https://www.amazon.in/inches-Ultra-Android-5-Hotkeys-55UT/dp/B089KVCGCV/ref=sr_1_23?dchild=1&fst=as%3Aoff&qid=1619632909&rnid=1389396031&s=electronics&sr=1-23
138,AmazonBasics 139cm (55 inches) Fire TV Edition 4K Ultra HD Smart LED TV AB55U20PS (Black),"₹ 39,999.00",,"Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 hertz | 178° wide viewing angle
Connectivity: 3 HDMI 2.0 ports to connect set top box, Blu Ray players, gaming console | 1 USB 3.0 and 1 USB 2.0 ports to connect hard drives and other USB devices | IR Port to control connected devices like Soundbars, Receivers and Set top boxes
Sound output: Inbuilt 20 Watts Powerful Speakers | Dolby Atmos
Smart TV Features: Fire TV OS | Built in Alexa and Alexa voice controls | DTH Set-Top Box Integration to switch between DTH TV Channels and OTT apps from home screen | Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Apple TV | 5000+ apps from Fire OS Store | Display Mirroring | 1.95GHz Quad core processor | 1.5GB RAM/DDR
Display: A+ Grade LED panel | Dolby vision | HDR 10 + HLG | Amlogic 9th Generation Imaging Engine | Ultra bright screen | Advance picture processing | Anti-aliasing | Dynamic contrast | Dynamic backlight
Warranty Information: 1 Year Comprehensive Warranty; additional 1 year Warranty on panel
Installation/Wall mounting/demo will be arranged by Amazon Home Services. For warranty and device related issues, go to Your Orders on Amazon.in or Amazon shopping app > Locate your TV order > Select ‘Get Product Support’ and schedule a service. For any other information, please contact Amazon customer support",https://www.amazon.in/AmazonBasics-139cm-inch-Ultra-Smart/dp/B087JYRGDG/ref=sr_1_43?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-43
114,AmazonBasics 139cm (55 inches) Fire TV Edition 4K Ultra HD Smart LED TV AB55U20PS (Black),"₹ 39,999.00",,"Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 hertz | 178° wide viewing angle
Connectivity: 3 HDMI 2.0 ports to connect set top box, Blu Ray players, gaming console | 1 USB 3.0 and 1 USB 2.0 ports to connect hard drives and other USB devices | IR Port to control connected devices like Soundbars, Receivers and Set top boxes
Sound output: Inbuilt 20 Watts Powerful Speakers | Dolby Atmos
Smart TV Features: Fire TV OS | Built in Alexa and Alexa voice controls | DTH Set-Top Box Integration to switch between DTH TV Channels and OTT apps from home screen | Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Apple TV | 5000+ apps from Fire OS Store | Display Mirroring | 1.95GHz Quad core processor | 1.5GB RAM/DDR
Display: A+ Grade LED panel | Dolby vision | HDR 10 + HLG | Amlogic 9th Generation Imaging Engine | Ultra bright screen | Advance picture processing | Anti-aliasing | Dynamic contrast | Dynamic backlight
Warranty Information: 1 Year Comprehensive Warranty; additional 1 year Warranty on panel
Installation/Wall mounting/demo will be arranged by Amazon Home Services. For warranty and device related issues, go to Your Orders on Amazon.in or Amazon shopping app > Locate your TV order > Select ‘Get Product Support’ and schedule a service. For any other information, please contact Amazon customer support",https://www.amazon.in/AmazonBasics-139cm-inch-Ultra-Smart/dp/B087JYRGDG/ref=sr_1_43?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-43
66,AmazonBasics 139cm (55 inches) Fire TV Edition 4K Ultra HD Smart LED TV AB55U20PS (Black),"₹ 39,999.00",,"Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 hertz | 178° wide viewing angle
Connectivity: 3 HDMI 2.0 ports to connect set top box, Blu Ray players, gaming console | 1 USB 3.0 and 1 USB 2.0 ports to connect hard drives and other USB devices | IR Port to control connected devices like Soundbars, Receivers and Set top boxes
Sound output: Inbuilt 20 Watts Powerful Speakers | Dolby Atmos
Smart TV Features: Fire TV OS | Built in Alexa and Alexa voice controls | DTH Set-Top Box Integration to switch between DTH TV Channels and OTT apps from home screen | Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Apple TV | 5000+ apps from Fire OS Store | Display Mirroring | 1.95GHz Quad core processor | 1.5GB RAM/DDR
Display: A+ Grade LED panel | Dolby vision | HDR 10 + HLG | Amlogic 9th Generation Imaging Engine | Ultra bright screen | Advance picture processing | Anti-aliasing | Dynamic contrast | Dynamic backlight
Warranty Information: 1 Year Comprehensive Warranty; additional 1 year Warranty on panel
Installation/Wall mounting/demo will be arranged by Amazon Home Services. For warranty and device related issues, go to Your Orders on Amazon.in or Amazon shopping app > Locate your TV order > Select ‘Get Product Support’ and schedule a service. For any other information, please contact Amazon customer support",https://www.amazon.in/AmazonBasics-139cm-inch-Ultra-Smart/dp/B087JYRGDG/ref=sr_1_43?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-43
282,AmazonBasics 139cm (55 inches) Fire TV Edition 4K Ultra HD Smart LED TV AB55U20PS (Black),"₹ 39,999.00",,"Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 hertz | 178° wide viewing angle
Connectivity: 3 HDMI 2.0 ports to connect set top box, Blu Ray players, gaming console | 1 USB 3.0 and 1 USB 2.0 ports to connect hard drives and other USB devices | IR Port to control connected devices like Soundbars, Receivers and Set top boxes
Sound output: Inbuilt 20 Watts Powerful Speakers | Dolby Atmos
Smart TV Features: Fire TV OS | Built in Alexa and Alexa voice controls | DTH Set-Top Box Integration to switch between DTH TV Channels and OTT apps from home screen | Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Apple TV | 5000+ apps from Fire OS Store | Display Mirroring | 1.95GHz Quad core processor | 1.5GB RAM/DDR
Display: A+ Grade LED panel | Dolby vision | HDR 10 + HLG | Amlogic 9th Generation Imaging Engine | Ultra bright screen | Advance picture processing | Anti-aliasing | Dynamic contrast | Dynamic backlight
Warranty Information: 1 Year Comprehensive Warranty; additional 1 year Warranty on panel
Installation/Wall mounting/demo will be arranged by Amazon Home Services. For warranty and device related issues, go to Your Orders on Amazon.in or Amazon shopping app > Locate your TV order > Select ‘Get Product Support’ and schedule a service. For any other information, please contact Amazon customer support",https://www.amazon.in/AmazonBasics-139cm-inch-Ultra-Smart/dp/B087JYRGDG/ref=sr_1_43?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-43
90,AmazonBasics 139cm (55 inches) Fire TV Edition 4K Ultra HD Smart LED TV AB55U20PS (Black),"₹ 39,999.00",,"Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 hertz | 178° wide viewing angle
Connectivity: 3 HDMI 2.0 ports to connect set top box, Blu Ray players, gaming console | 1 USB 3.0 and 1 USB 2.0 ports to connect hard drives and other USB devices | IR Port to control connected devices like Soundbars, Receivers and Set top boxes
Sound output: Inbuilt 20 Watts Powerful Speakers | Dolby Atmos
Smart TV Features: Fire TV OS | Built in Alexa and Alexa voice controls | DTH Set-Top Box Integration to switch between DTH TV Channels and OTT apps from home screen | Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Apple TV | 5000+ apps from Fire OS Store | Display Mirroring | 1.95GHz Quad core processor | 1.5GB RAM/DDR
Display: A+ Grade LED panel | Dolby vision | HDR 10 + HLG | Amlogic 9th Generation Imaging Engine | Ultra bright screen | Advance picture processing | Anti-aliasing | Dynamic contrast | Dynamic backlight
Warranty Information: 1 Year Comprehensive Warranty; additional 1 year Warranty on panel
Installation/Wall mounting/demo will be arranged by Amazon Home Services. For warranty and device related issues, go to Your Orders on Amazon.in or Amazon shopping app > Locate your TV order > Select ‘Get Product Support’ and schedule a service. For any other information, please contact Amazon customer support",https://www.amazon.in/AmazonBasics-139cm-inch-Ultra-Smart/dp/B087JYRGDG/ref=sr_1_43?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-43
330,AmazonBasics 139cm (55 inches) Fire TV Edition 4K Ultra HD Smart LED TV AB55U20PS (Black),"₹ 39,999.00",,"Resolution: 4K Ultra HD (3840 x 2160) | Refresh Rate: 60 hertz | 178° wide viewing angle
Connectivity: 3 HDMI 2.0 ports to connect set top box, Blu Ray players, gaming console | 1 USB 3.0 and 1 USB 2.0 ports to connect hard drives and other USB devices | IR Port to control connected devices like Soundbars, Receivers and Set top boxes
Sound output: Inbuilt 20 Watts Powerful Speakers | Dolby Atmos
Smart TV Features: Fire TV OS | Built in Alexa and Alexa voice controls | DTH Set-Top Box Integration to switch between DTH TV Channels and OTT apps from home screen | Supported Apps: Prime Video | Netflix | Disney + Hotstar | YouTube | Apple TV | 5000+ apps from Fire OS Store | Display Mirroring | 1.95GHz Quad core processor | 1.5GB RAM/DDR
Display: A+ Grade LED panel | Dolby vision | HDR 10 + HLG | Amlogic 9th Generation Imaging Engine | Ultra bright screen | Advance picture processing | Anti-aliasing | Dynamic contrast | Dynamic backlight
Warranty Information: 1 Year Comprehensive Warranty; additional 1 year Warranty on panel
Installation/Wall mounting/demo will be arranged by Amazon Home Services. For warranty and device related issues, go to Your Orders on Amazon.in or Amazon shopping app > Locate your TV order > Select ‘Get Product Support’ and schedule a service. For any other information, please contact Amazon customer support",https://www.amazon.in/AmazonBasics-139cm-inch-Ultra-Smart/dp/B087JYRGDG/ref=sr_1_43?dchild=1&fst=as%3Aoff&qid=1619634902&rnid=1389396031&s=electronics&sr=1-43
